userId,user2Id,rating
1675,1468,7
1675,585,1
585,1675,1
1468,998,1
998,1468,1
1468,62,1
62,1468,1
62,146,1
146,62,1
1468,1709,1
1709,1468,1
1709,63,1
63,1709,1
68,1710,1
1710,68,1
1712,1716,1
1716,1712,1
146,1723,1
1723,146,1
464,1669,5
1669,464,5
1669,1732,5
1732,1669,5
1732,1363,5
1363,1732,5
1732,464,4
464,1732,4
464,1376,2
1376,464,2
1732,1737,1
1737,1732,1
1685,1468,1
1468,1685,1
1736,1732,1
1732,1736,1
1685,1736,1
1736,1685,1
1732,1685,1
1685,1732,1
1740,1732,1
1732,1740,1
1518,1732,3
1732,1518,3
58,1518,4
1518,58,4
450,1732,7
1732,450,7
436,38,6
38,436,6
1518,450,1
450,1518,1
1518,1204,1
1204,1518,1
1732,1204,5
1204,1732,5
1204,450,6
450,1204,6
1732,1742,1
1742,1732,1
58,38,10
38,58,10
160,1732,6
1732,160,6
1744,160,4
160,1744,4
68,436,1
436,68,1
38,68,6
68,38,6
476,1150,1
1150,476,1
1732,1468,6
1468,1732,6
476,1732,1
1732,476,1
476,1546,2
1546,476,2
1753,1468,1
1468,1753,1
1732,68,2
68,1732,2
1732,1754,1
1754,1732,1
68,1657,2
1657,68,2
68,1762,1
1762,68,1
68,719,1
719,68,1
585,1770,1
1770,585,1
585,1732,2
1732,585,2
1746,68,2
68,1746,2
1783,1732,4
1732,1783,4
1732,845,1
845,1732,1
1783,845,1
845,1783,1
1783,1720,3
1720,1783,3
1720,1732,1
1732,1720,1
1732,1793,1
1793,1732,1
1783,1793,1
1793,1783,1
1793,1363,1
1363,1793,1
1732,62,4
62,1732,4
1363,1783,1
1783,1363,1
62,1796,1
1796,62,1
1363,1796,1
1796,1363,1
1720,62,1
62,1720,1
1363,1720,4
1720,1363,4
1732,1796,1
1796,1732,1
1720,58,1
58,1720,1
1363,62,6
62,1363,6
1732,1797,4
1797,1732,4
1468,1797,7
1797,1468,7
1732,1460,2
1460,1732,2
1805,1468,1
1468,1805,1
1803,1363,1
1363,1803,1
1468,1803,6
1803,1468,6
1460,1803,7
1803,1460,7
1805,1732,1
1732,1805,1
1720,1460,1
1460,1720,1
1363,1194,2
1194,1363,2
1460,1194,1
1194,1460,1
1720,1194,1
1194,1720,1
1720,1468,1
1468,1720,1
1732,1751,2
1751,1732,2
1820,1732,2
1732,1820,2
1823,1732,1
1732,1823,1
1828,1732,1
1732,1828,1
1732,1829,1
1829,1732,1
1732,1847,1
1847,1732,1
1732,1846,1
1846,1732,1
1866,58,2
58,1866,2
12738,16330,1
58,1859,2
1859,58,2
16330,12738,1
58,1867,1
1867,58,1
58,1868,5
1868,58,5
1121,1241,1
1241,1121,1
975,1468,1
1468,975,1
1859,1871,2
1871,1859,2
1872,1871,5
1871,1872,5
1876,1878,1
1878,1876,1
1876,1241,1
1241,1876,1
1876,470,4
470,1876,4
470,450,1
450,470,1
470,1872,7
1872,470,7
1754,1883,1
1883,1754,1
1883,1876,1
1876,1883,1
1876,1884,1
1884,1876,1
1876,1121,1
1121,1876,1
1887,1886,2
1886,1887,2
450,1876,5
1876,450,5
1876,1784,5
1784,1876,5
1784,1886,1
1886,1784,1
1784,1546,1
1546,1784,1
450,1546,1
1546,450,1
450,721,1
721,450,1
450,476,8
476,450,8
450,1468,4
1468,450,4
450,1760,1
1760,450,1
1876,1760,1
1760,1876,1
1876,1893,1
1893,1876,1
1876,1894,7
1894,1876,7
450,1894,8
1894,450,8
450,1895,1
1895,450,1
1895,1894,1
1894,1895,1
1876,1898,1
1898,1876,1
1876,68,1
68,1876,1
1876,1367,1
1367,1876,1
1899,1194,1
1194,1899,1
1900,58,2
58,1900,2
1784,450,6
450,1784,6
1876,1903,4
1903,1876,4
1784,975,1
975,1784,1
311,436,2
436,311,2
1468,1784,7
1784,1468,7
1468,1876,1
1876,1468,1
975,1876,1
1876,975,1
38,311,1
311,38,1
450,1905,1
1905,450,1
975,1903,1
1903,975,1
1906,1784,7
1784,1906,7
450,1910,5
1910,450,5
1909,1784,2
1784,1909,2
1906,1908,1
1908,1906,1
1909,1906,1
1906,1909,1
1909,1907,1
1907,1909,1
16330,16331,1
16331,16330,1
450,1892,1
1892,450,1
1121,1784,4
1784,1121,4
1909,1911,1
1911,1909,1
450,1911,1
1911,450,1
1892,1909,1
1909,1892,1
1892,1911,1
1911,1892,1
1912,1911,1
1911,1912,1
1908,1892,1
1892,1908,1
1892,58,1
58,1892,1
1784,1908,1
1908,1784,1
1784,1911,1
1911,1784,1
1912,1913,1
1913,1912,1
1892,1913,1
1913,1892,1
1892,1912,1
1912,1892,1
450,1913,1
1913,450,1
1784,1914,1
1914,1784,1
450,1914,2
1914,450,2
1913,1784,1
1784,1913,1
1913,1911,1
1911,1913,1
1913,1876,1
1876,1913,1
1914,1916,1
1916,1914,1
1909,1914,1
1914,1909,1
1876,1915,1
1915,1876,1
1784,1917,1
1917,1784,1
1917,450,1
450,1917,1
1914,1917,1
1917,1914,1
1918,1784,1
1784,1918,1
450,1920,1
1920,450,1
577,1920,1
1920,577,1
1784,1668,1
1668,1784,1
1784,58,4
58,1784,4
450,1918,2
1918,450,2
1876,1918,1
1918,1876,1
1917,1918,1
1918,1917,1
1919,1784,1
1784,1919,1
1916,1784,1
1784,1916,1
1876,1916,1
1916,1876,1
1921,1784,1
1784,1921,1
1784,577,4
577,1784,4
1921,1876,1
1876,1921,1
450,1922,1
1922,450,1
450,1150,1
1150,450,1
1784,1150,1
1150,1784,1
1921,1923,1
1923,1921,1
450,1194,1
1194,450,1
1924,1923,1
1923,1924,1
1194,1921,1
1921,1194,1
1924,1921,1
1921,1924,1
1924,1876,4
1876,1924,4
450,1925,1
1925,450,1
1784,1925,1
1925,1784,1
450,1903,1
1903,450,1
450,1805,1
1805,450,1
450,1937,1
1937,450,1
1692,1937,1
1937,1692,1
1912,1876,1
1876,1912,1
450,1912,1
1912,450,1
1937,1912,1
1912,1937,1
450,1241,2
1241,450,2
1241,1940,1
1940,1241,1
450,1945,1
1945,450,1
1945,1732,1
1732,1945,1
1949,1950,1
1950,1949,1
1954,1956,1
1956,1954,1
1954,1784,1
1784,1954,1
1954,1958,1
1958,1954,1
450,1954,1
1954,450,1
1954,1959,1
1959,1954,1
1463,1954,1
1954,1463,1
1463,1959,1
1959,1463,1
1463,1963,1
1963,1463,1
1954,1950,2
1950,1954,2
1954,160,1
160,1954,1
1954,1964,1
1964,1954,1
1954,1909,1
1909,1954,1
1954,1242,1
1242,1954,1
450,831,1
831,450,1
450,1965,1
1965,450,1
1965,1954,1
1954,1965,1
1954,1966,3
1966,1954,3
958,1954,1
1954,958,1
1954,1468,4
1468,1954,4
958,1468,1
1468,958,1
1968,1468,1
1468,1968,1
1954,1968,1
1968,1954,1
1468,1967,3
1967,1468,3
1954,1978,1
1978,1954,1
1954,1979,1
1979,1954,1
62,66,4
66,62,4
1954,68,3
68,1954,3
58,1903,7
1903,58,7
1954,1746,1
1746,1954,1
1416,1954,2
1954,1416,2
1954,1121,1
1121,1954,1
1954,1918,1
1918,1954,1
1954,58,3
58,1954,3
1903,476,1
476,1903,1
1416,1903,1
1903,1416,1
476,1954,3
1954,476,3
1903,1982,1
1982,1903,1
1983,1416,1
1416,1983,1
68,1903,1
1903,68,1
1954,1675,1
1675,1954,1
58,1416,8
1416,58,8
1954,1988,1
1988,1954,1
62,1241,1
1241,62,1
62,1954,1
1954,62,1
1990,1954,2
1954,1990,2
107,66,1
66,107,1
1672,1954,1
1954,1672,1
58,1919,1
1919,58,1
68,66,1
66,68,1
27,68,1
68,27,1
58,1994,1
1994,58,1
1468,1990,1
1990,1468,1
1994,1468,1
1468,1994,1
58,1985,1
1985,58,1
58,1997,1
1997,58,1
58,1993,5
1993,58,5
1999,1993,1
1993,1999,1
1918,1993,1
1993,1918,1
2002,1993,1
1993,2002,1
1993,2004,1
2004,1993,1
2004,1912,1
1912,2004,1
1993,1912,1
1912,1993,1
1993,2003,1
2003,1993,1
1912,1561,1
1561,1912,1
1918,1468,1
1468,1918,1
58,1918,1
1918,58,1
1468,1993,1
1993,1468,1
2004,58,1
58,2004,1
2007,1993,1
1993,2007,1
1993,1872,1
1872,1993,1
1590,1062,1
1062,1590,1
476,1872,7
1872,476,7
2004,1241,1
1241,2004,1
58,1906,7
1906,58,7
1460,2004,1
2004,1460,1
2009,2008,1
2008,2009,1
1993,1906,1
1906,1993,1
1655,1121,1
1121,1655,1
1993,1121,1
1121,1993,1
1906,1468,5
1468,1906,5
1993,2010,1
2010,1993,1
1468,1959,1
1959,1468,1
1468,1585,2
1585,1468,2
2021,1972,1
1972,2021,1
2021,1993,1
1993,2021,1
2007,2022,1
2022,2007,1
476,47,4
47,476,4
47,1468,1
1468,47,1
62,1194,1
1194,62,1
47,2024,1
2024,47,1
146,2030,1
2030,146,1
146,1872,5
1872,146,5
418,62,7
62,418,7
418,47,7
47,418,7
146,958,1
958,146,1
58,2033,1
2033,58,1
1318,1973,1
1973,1318,1
1318,1241,1
1241,1318,1
2037,1546,1
1546,2037,1
470,1549,3
1549,470,3
1549,2039,1
2039,1549,1
975,2040,1
2040,975,1
585,1647,1
1647,585,1
1468,1680,1
1680,1468,1
585,1680,7
1680,585,7
418,585,2
585,418,2
418,975,1
975,418,1
463,47,5
47,463,5
1549,47,1
47,1549,1
2047,47,4
47,2047,4
2047,2048,1
2048,2047,1
62,2049,1
2049,62,1
68,1194,1
1194,68,1
1416,1468,1
1468,1416,1
1468,1384,7
1384,1468,7
1416,62,6
62,1416,6
2056,1416,5
1416,2056,5
975,1416,1
1416,975,1
62,2056,1
2056,62,1
975,2056,1
2056,975,1
1468,1036,1
1036,1468,1
1468,2058,4
2058,1468,4
1468,2060,1
2060,1468,1
1468,2057,1
2057,1468,1
1468,2059,1
2059,1468,1
1468,1840,1
1840,1468,1
2057,1840,1
1840,2057,1
1968,2057,1
2057,1968,1
2057,2062,1
2062,2057,1
2057,2060,5
2060,2057,5
2057,2064,1
2064,2057,1
2060,2062,1
2062,2060,1
2057,1460,2
1460,2057,2
2061,2057,1
2057,2061,1
2057,2066,1
2066,2057,1
2067,1376,1
1376,2067,1
2067,1318,1
1318,2067,1
1318,2068,6
2068,1318,6
2069,2068,1
2068,2069,1
2069,1460,1
1460,2069,1
1460,1318,1
1318,1460,1
1318,2069,1
2069,1318,1
1318,2070,1
2070,1318,1
2070,476,4
476,2070,4
1318,685,1
685,1318,1
2070,685,1
685,2070,1
685,1416,1
1416,685,1
1318,1416,4
1416,1318,4
1416,476,3
476,1416,3
1416,2070,6
2070,1416,6
1416,2073,1
2073,1416,1
1318,62,2
62,1318,2
1318,2074,1
2074,1318,1
1416,2074,4
2074,1416,4
1318,58,1
58,1318,1
1318,68,1
68,1318,1
1416,68,7
68,1416,7
521,1318,1
1318,521,1
685,62,1
62,685,1
685,47,3
47,685,3
685,1860,1
1860,685,1
685,1547,1
1547,685,1
476,1547,2
1547,476,2
685,2083,1
2083,685,1
685,1784,1
1784,685,1
58,2084,1
2084,58,1
1547,2084,1
2084,1547,1
2090,2089,1
2089,2090,1
2099,2100,1
2100,2099,1
580,1121,2
1121,580,2
580,577,1
577,580,1
62,236,2
236,62,2
236,585,6
585,236,6
1412,62,1
62,1412,1
1412,585,1
585,1412,1
62,2057,6
2057,62,6
62,1279,4
1279,62,4
1647,2108,1
2108,1647,1
975,2110,1
2110,975,1
975,1546,1
1546,975,1
975,2101,1
2101,975,1
146,1416,4
1416,146,4
1468,2113,1
2113,1468,1
2115,621,1
621,2115,1
1363,1416,5
1416,1363,5
1416,2116,5
2116,1416,5
585,1343,1
1343,585,1
1279,975,1
975,1279,1
975,1675,7
1675,975,7
1194,975,1
975,1194,1
1414,975,1
975,1414,1
975,2038,1
2038,975,1
1675,1546,1
1546,1675,1
580,1546,5
1546,580,5
580,1241,1
1241,580,1
580,1468,1
1468,580,1
580,2070,1
2070,580,1
2105,1468,1
1468,2105,1
580,2130,1
2130,580,1
580,476,8
476,580,8
580,1363,1
1363,580,1
476,1363,4
1363,476,4
1363,521,6
521,1363,6
580,759,7
759,580,7
1468,759,9
759,1468,9
580,1784,1
1784,580,1
1784,759,1
759,1784,1
1784,1241,1
1241,1784,1
1784,65,5
65,1784,5
1784,621,1
621,1784,1
1468,65,4
65,1468,4
1784,2136,1
2136,1784,1
759,476,9
476,759,9
759,2137,5
2137,759,5
759,462,7
462,759,7
685,1468,4
1468,685,4
1468,462,1
462,1468,1
685,462,1
462,685,1
476,462,6
462,476,6
685,579,1
579,685,1
579,58,7
58,579,7
685,2139,1
2139,685,1
2141,2142,1
2142,2141,1
1468,2141,1
2141,1468,1
2142,1468,1
1468,2142,1
2138,2141,4
2141,2138,4
2141,462,1
462,2141,1
2141,2058,7
2058,2141,7
462,2070,1
2070,462,1
2070,2058,8
2058,2070,8
2141,476,2
476,2141,2
2070,2141,1
2141,2070,1
2058,65,7
65,2058,7
2141,65,1
65,2141,1
2146,2058,1
2058,2146,1
68,65,6
65,68,6
2150,724,1
724,2150,1
2151,724,1
724,2151,1
2154,2108,1
2108,2154,1
1468,2157,1
2157,1468,1
1121,2157,4
2157,1121,4
2159,2157,1
2157,2159,1
2163,2164,2
2164,2163,2
1121,719,5
719,1121,5
1468,719,5
719,1468,5
1468,2165,1
2165,1468,1
450,719,3
719,450,3
1121,2167,1
2167,1121,1
1062,2167,1
2167,1062,1
450,1405,1
1405,450,1
1405,1468,1
1468,1405,1
1405,2169,1
2169,1405,1
2169,1468,1
1468,2169,1
450,2156,3
2156,450,3
2173,2156,1
2156,2173,1
2177,1468,1
1468,2177,1
832,377,1
377,832,1
450,832,7
832,450,7
832,2169,1
2169,832,1
450,2169,1
2169,450,1
2169,1437,1
1437,2169,1
450,2057,5
2057,450,5
2169,2090,1
2090,2169,1
1416,2179,4
2179,1416,4
450,1416,7
1416,450,7
450,2180,1
2180,450,1
1110,1468,1
1468,1110,1
2182,450,1
450,2182,1
2180,2182,1
2182,2180,1
2188,1191,2
1191,2188,2
450,2190,1
2190,450,1
2193,2191,1
2191,2193,1
450,2191,4
2191,450,4
2191,2185,1
2185,2191,1
2185,2192,1
2192,2185,1
450,2194,1
2194,450,1
2192,2196,1
2196,2192,1
450,556,7
556,450,7
585,1872,7
1872,585,7
450,68,5
68,450,5
585,2058,1
2058,585,1
450,2200,1
2200,450,1
2199,585,1
585,2199,1
2200,68,4
68,2200,4
2200,585,1
585,2200,1
1959,2200,1
2200,1959,1
450,2199,1
2199,450,1
585,2201,1
2201,585,1
450,1958,1
1958,450,1
2202,2203,1
2203,2202,1
585,2203,1
2203,585,1
2204,585,1
585,2204,1
2203,2204,1
2204,2203,1
450,2205,1
2205,450,1
2203,2205,1
2205,2203,1
585,2197,1
2197,585,1
450,2207,1
2207,450,1
585,2207,1
2207,585,1
585,2209,1
2209,585,1
450,2209,1
2209,450,1
2197,2209,1
2209,2197,1
450,2154,1
2154,450,1
1468,2154,1
2154,1468,1
1468,2203,1
2203,1468,1
450,2141,1
2141,450,1
585,2213,1
2213,585,1
1468,160,1
160,1468,1
2213,1468,1
1468,2213,1
450,160,5
160,450,5
2214,160,2
160,2214,2
160,1416,5
1416,160,5
2185,2214,3
2214,2185,3
2214,585,1
585,2214,1
450,65,3
65,450,3
65,585,2
585,65,2
450,2216,4
2216,450,4
450,441,1
441,450,1
441,759,3
759,441,3
450,759,10
759,450,10
759,2090,1
2090,759,1
450,2090,1
2090,450,1
759,2219,1
2219,759,1
759,2216,8
2216,759,8
1132,450,1
450,1132,1
2216,2224,5
2224,2216,5
759,1121,8
1121,759,8
2216,1121,7
1121,2216,7
2223,2216,7
2216,2223,7
759,2224,7
2224,759,7
472,2223,1
2223,472,1
2223,759,4
759,2223,4
2216,2228,5
2228,2216,5
1468,2223,7
2223,1468,7
2223,2229,1
2229,2223,1
2216,1468,5
1468,2216,5
2229,1468,8
1468,2229,8
2223,2230,1
2230,2223,1
759,2228,4
2228,759,4
759,2233,1
2233,759,1
2223,2228,1
2228,2223,1
759,2235,5
2235,759,5
2235,2223,4
2223,2235,4
2239,2228,1
2228,2239,1
2239,1468,2
1468,2239,2
2235,1468,7
1468,2235,7
2223,2239,5
2239,2223,5
2223,2245,5
2245,2223,5
2246,2223,1
2223,2246,1
2246,1468,1
1468,2246,1
759,2141,8
2141,759,8
2246,2141,7
2141,2246,7
2246,2244,1
2244,2246,1
476,2244,3
2244,476,3
2141,2223,1
2223,2141,1
2223,476,4
476,2223,4
2058,2244,1
2244,2058,1
2227,1468,1
1468,2227,1
2058,2249,2
2249,2058,2
1468,2248,1
2248,1468,1
2223,2058,6
2058,2223,6
1468,2249,1
2249,1468,1
2237,1468,1
1468,2237,1
1468,2074,1
2074,1468,1
759,2249,1
2249,759,1
759,1416,7
1416,759,7
1468,2164,1
2164,1468,1
2058,1416,7
1416,2058,7
1468,2252,5
2252,1468,5
2246,1416,1
1416,2246,1
1416,2252,1
2252,1416,1
2246,2058,3
2058,2246,3
2229,2141,8
2141,2229,8
759,160,5
160,759,5
160,2143,1
2143,160,1
160,2246,1
2246,160,1
2216,2058,6
2058,2216,6
2254,1468,2
1468,2254,2
759,2254,3
2254,759,3
2216,1416,4
1416,2216,4
2246,685,1
685,2246,1
685,2216,1
2216,685,1
685,2254,2
2254,685,2
2246,2235,1
2235,2246,1
2058,2235,4
2235,2058,4
685,2058,7
2058,685,7
2246,2216,1
2216,2246,1
759,2256,1
2256,759,1
1468,2256,5
2256,1468,5
2246,2256,1
2256,2246,1
2256,2254,1
2254,2256,1
2246,2254,1
2254,2246,1
2256,585,1
585,2256,1
585,685,1
685,585,1
2256,685,1
685,2256,1
2254,585,4
585,2254,4
2256,2216,1
2216,2256,1
2216,502,1
502,2216,1
685,502,1
502,685,1
1468,502,1
502,1468,1
2246,502,1
502,2246,1
685,2223,1
2223,685,1
2216,2260,1
2260,2216,1
1468,2143,1
2143,1468,1
1416,2262,1
2262,1416,1
142,2216,1
2216,142,1
68,759,4
759,68,4
450,2254,1
2254,450,1
68,2216,7
2216,68,7
577,2153,1
2153,577,1
2255,2153,1
2153,2255,1
577,2255,1
2255,577,1
2269,1382,1
1382,2269,1
2272,2157,1
2157,2272,1
2272,1416,1
1416,2272,1
2272,2220,1
2220,2272,1
1416,2229,7
2229,1416,7
1416,2239,5
2239,1416,5
2263,450,1
450,2263,1
2224,2235,6
2235,2224,6
450,2277,1
2277,450,1
1416,2277,1
2277,1416,1
2224,1416,7
1416,2224,7
450,2235,2
2235,450,2
1416,2235,7
2235,1416,7
2229,450,4
450,2229,4
1241,68,1
68,1241,1
450,2281,1
2281,450,1
450,2224,5
2224,450,5
2224,2203,2
2203,2224,2
450,1166,1
1166,450,1
2216,62,5
62,2216,5
1468,2285,1
2285,1468,1
2285,68,1
68,2285,1
1468,59,7
59,1468,7
1468,2287,1
2287,1468,1
68,2287,1
2287,68,1
2288,68,1
68,2288,1
450,62,5
62,450,5
2288,2224,5
2224,2288,5
68,160,4
160,68,4
470,62,2
62,470,2
1468,63,1
63,1468,1
1468,2288,3
2288,1468,3
470,2224,1
2224,470,1
470,2288,1
2288,470,1
160,2288,1
2288,160,1
62,2224,1
2224,62,1
450,2288,1
2288,450,1
62,2288,3
2288,62,3
470,160,7
160,470,7
470,479,7
479,470,7
450,2289,1
2289,450,1
450,2290,1
2290,450,1
1468,479,1
479,1468,1
450,63,3
63,450,3
479,2288,1
2288,479,1
470,2254,5
2254,470,5
450,479,1
479,450,1
2254,479,4
479,2254,4
1468,2224,4
2224,1468,4
1468,130,1
130,1468,1
450,130,5
130,450,5
2216,130,7
130,2216,7
470,2291,1
2291,470,1
470,130,7
130,470,7
1468,2291,1
2291,1468,1
479,2291,1
2291,479,1
479,2216,2
2216,479,2
450,2272,9
2272,450,9
470,2272,6
2272,470,6
479,2272,1
2272,479,1
1468,2272,1
2272,1468,1
2272,2216,4
2216,2272,4
470,2216,7
2216,470,7
450,2292,1
2292,450,1
65,975,1
975,65,1
2216,65,1
65,2216,1
470,65,5
65,470,5
2216,160,6
160,2216,6
2272,65,1
65,2272,1
2143,2216,1
2216,2143,1
2216,975,1
975,2216,1
2143,975,1
975,2143,1
2216,585,7
585,2216,7
2143,585,1
585,2143,1
543,1468,1
1468,543,1
450,543,7
543,450,7
585,2272,1
2272,585,1
450,2295,1
2295,450,1
450,59,5
59,450,5
759,975,7
975,759,7
759,65,3
65,759,3
450,1647,7
1647,450,7
759,2296,4
2296,759,4
450,2297,1
2297,450,1
1468,2298,4
2298,1468,4
975,2298,1
2298,975,1
759,2298,1
2298,759,1
450,2298,1
2298,450,1
450,2296,1
2296,450,1
450,1170,1
1170,450,1
450,2300,1
2300,450,1
759,2299,4
2299,759,4
450,2299,1
2299,450,1
2299,1468,5
1468,2299,5
759,2300,5
2300,759,5
1468,2300,1
2300,1468,1
759,958,2
958,759,2
1468,2296,1
2296,1468,1
2052,2296,1
2296,2052,1
450,2058,7
16081,3697,1
2058,450,7
450,1382,1
3697,16081,1
1382,450,1
759,1382,7
1382,759,7
2058,975,5
975,2058,5
2298,2272,1
2272,2298,1
2272,759,7
759,2272,7
2298,2058,1
2058,2298,1
2058,2272,7
2272,2058,7
975,2272,1
2272,975,1
1468,2308,1
2308,1468,1
450,2223,4
2223,450,4
2298,2223,1
2223,2298,1
759,2310,4
2310,759,4
2272,2223,1
2223,2272,1
2310,2272,4
2272,2310,4
2310,1468,8
1468,2310,8
1468,1886,1
1886,1468,1
450,1460,1
1460,450,1
1886,2216,1
2216,1886,1
2216,1460,1
1460,2216,1
1460,2312,1
2312,1460,1
1460,2272,1
2272,1460,1
2312,1468,1
1468,2312,1
1460,2313,1
2313,1460,1
2312,2272,1
2272,2312,1
1468,2313,1
2313,1468,1
759,2313,6
2313,759,6
2223,1460,1
1460,2223,1
2223,1416,6
1416,2223,6
1468,2314,1
2314,1468,1
1460,759,6
759,1460,6
2216,377,1
377,2216,1
1460,2315,1
2315,1460,1
2224,1460,1
1460,2224,1
2224,2315,5
2315,2224,5
1460,1416,4
1416,1460,4
450,2316,7
2316,450,7
1468,2316,1
2316,1468,1
1416,2316,6
2316,1416,6
2313,1416,7
1416,2313,7
68,2310,1
2310,68,1
2310,585,8
585,2310,8
759,579,3
579,759,3
579,2317,7
2317,579,7
2317,2216,1
2216,2317,1
579,2216,4
2216,579,4
2317,2318,1
2318,2317,1
2318,579,1
579,2318,1
2317,1468,1
1468,2317,1
759,2318,9
2318,759,9
1468,579,1
579,1468,1
1416,579,1
579,1416,1
450,2318,1
2318,450,1
2216,2318,1
2318,2216,1
1416,2317,1
2317,1416,1
2317,585,1
585,2317,1
579,450,4
450,579,4
585,135,7
135,585,7
2317,2315,1
2315,2317,1
579,135,1
135,579,1
2318,556,7
556,2318,7
759,2244,3
2244,759,3
585,2244,1
2244,585,1
2244,2318,1
2318,2244,1
2244,2319,1
2319,2244,1
585,2318,1
2318,585,1
2319,2318,1
2318,2319,1
2244,2317,1
2317,2244,1
579,2244,1
2244,579,1
2317,759,6
759,2317,6
759,556,8
556,759,8
759,2321,1
2321,759,1
2317,2310,1
2310,2317,1
1344,585,1
585,1344,1
2317,65,1
65,2317,1
2317,2323,1
2323,2317,1
2317,951,1
951,2317,1
2325,450,1
450,2325,1
450,951,2
951,450,2
450,1122,1
1122,450,1
450,2323,1
2323,450,1
450,2330,1
2330,450,1
1468,2332,1
2332,1468,1
450,2332,1
2332,450,1
580,450,1
450,580,1
450,869,1
869,450,1
450,2333,1
2333,450,1
450,2239,4
2239,450,4
2239,441,1
441,2239,1
450,2338,1
2338,450,1
2239,68,6
68,2239,6
450,2339,1
2339,450,1
2339,585,1
585,2339,1
1468,2339,1
2339,1468,1
2239,2339,1
2339,2239,1
2239,585,6
585,2239,6
450,2340,1
2340,450,1
2340,1468,1
1468,2340,1
2340,2239,1
2239,2340,1
2340,585,1
585,2340,1
450,2341,1
2341,450,1
2341,585,5
585,2341,5
975,68,1
68,975,1
59,30,3
30,59,3
450,2342,2
2342,450,2
418,30,7
30,418,7
30,68,7
68,30,7
68,418,5
418,68,5
574,68,7
68,574,7
450,1343,1
1343,450,1
450,2346,1
2346,450,1
1468,2346,1
2346,1468,1
1468,2244,1
2244,1468,1
1468,2318,1
2318,1468,1
543,2058,1
2058,543,1
975,543,1
543,975,1
1468,2348,1
2348,1468,1
2318,68,6
68,2318,6
450,2348,3
2348,450,3
68,2223,5
2223,68,5
2349,2223,1
2223,2349,1
2223,2350,4
2350,2223,4
2351,1468,1
1468,2351,1
2351,2223,7
2223,2351,7
2318,2223,1
2223,2318,1
2318,2343,1
2343,2318,1
2351,2343,1
2343,2351,1
450,2351,4
2351,450,4
2351,68,1
68,2351,1
2318,2351,1
2351,2318,1
2272,2351,1
2351,2272,1
2272,2353,1
2353,2272,1
2353,2351,1
2351,2353,1
2353,450,2
450,2353,2
2272,2318,1
2318,2272,1
975,2327,1
2327,975,1
450,2219,1
2219,450,1
759,2356,7
2356,759,7
1468,2356,1
2356,1468,1
450,2356,1
2356,450,1
2356,2058,6
2058,2356,6
1416,2344,1
2344,1416,1
2272,2344,1
2344,2272,1
2272,2357,1
2357,2272,1
1416,2357,1
2357,1416,1
2272,2356,1
2356,2272,1
585,2224,10
2224,585,10
2318,2058,7
2058,2318,7
2298,2318,1
2318,2298,1
450,2358,1
2358,450,1
2356,2358,5
2358,2356,5
2224,135,1
135,2224,1
135,1468,1
1468,135,1
2356,135,1
135,2356,1
135,2358,1
2358,135,1
135,2058,1
2058,135,1
450,2359,1
2359,450,1
2058,2224,1
2224,2058,1
2360,2224,3
2224,2360,3
2239,2356,1
2356,2239,1
2356,2318,1
2318,2356,1
450,2357,1
2357,450,1
2356,2357,1
2357,2356,1
2318,2357,1
2357,2318,1
2356,2362,1
2362,2356,1
2362,2318,1
2318,2362,1
2357,1468,1
1468,2357,1
2318,2330,1
2330,2318,1
1468,2330,2
2330,1468,2
2365,476,5
476,2365,5
2367,2365,1
2365,2367,1
2367,1121,1
1121,2367,1
2367,450,5
450,2367,5
135,759,1
759,135,1
2367,759,8
759,2367,8
1468,2367,1
2367,1468,1
2367,2216,1
2216,2367,1
2367,2058,6
2058,2367,6
450,2360,1
2360,450,1
2360,1121,1
1121,2360,1
2367,2360,1
2360,2367,1
450,2252,1
2252,450,1
450,1363,1
1363,450,1
759,1363,3
1363,759,3
2357,1363,1
1363,2357,1
1363,1132,1
1132,1363,1
2058,1363,7
1363,2058,7
2354,2058,1
2058,2354,1
2368,2318,6
2318,2368,6
947,2318,1
2318,947,1
2368,68,5
68,2368,5
759,2368,7
2368,759,7
2310,2318,1
2318,2310,1
2318,2370,1
2370,2318,1
450,2371,2
2371,450,2
759,2371,7
2371,759,7
450,2373,1
2373,450,1
450,2376,3
2376,450,3
2375,2374,1
2374,2375,1
2375,2376,1
2376,2375,1
450,2377,4
2377,450,4
2376,759,3
759,2376,3
2375,2377,1
2377,2375,1
2377,759,1
759,2377,1
2376,2377,4
2377,2376,4
2375,450,1
450,2375,1
2375,2371,1
2371,2375,1
2377,2371,2
2371,2377,2
450,834,2
834,450,2
2379,2368,2
2368,2379,2
2379,450,1
450,2379,1
450,2368,4
2368,450,4
2272,2380,1
2380,2272,1
2360,2372,1
2372,2360,1
2372,1416,1
1416,2372,1
450,2361,3
2361,450,3
450,2381,1
2381,450,1
2361,2382,4
2382,2361,4
2361,2202,1
2202,2361,1
450,2382,1
2382,450,1
2382,2375,1
2375,2382,1
2361,2375,1
2375,2361,1
450,2383,1
2383,450,1
450,2384,1
2384,450,1
450,2385,1
2385,450,1
450,2387,1
2387,450,1
776,2375,1
2375,776,1
450,2390,1
2390,450,1
450,2391,1
2391,450,1
543,2391,1
2391,543,1
543,2375,1
2375,543,1
2375,2397,1
2397,2375,1
